1973,Louisville,663,osaka,Louisville,1973.08.05,64,Outdoor,Clay,/en/scores/archive/osaka/663/1973/results,Manuel Orantes,/en/players/manuel-orantes/o017/overview,manuel-orantes,o017,1973-663
1973,Cincinnati,422,cincinnati,Cincinnati,1973.08.06,32,Outdoor,Clay,/en/scores/archive/cincinnati/422/1973/results,Ilie Nastase,/en/players/ilie-nastase/n008/overview,ilie-nastase,n008,1973-422
1973,Tanglewood,2051,tanglewood,Tanglewood,1973.08.12,32,Outdoor,Hard,/en/scores/archive/tanglewood/2051/1973/results,Jaime Fillol Sr.,/en/players/jaime-fillol-sr/f024/overview,jaime-fillol-sr,f024,1973-2051
1973,Indianapolis,717,houston,Indianapolis,1973.08.13,64,Outdoor,Clay,/en/scores/archive/houston/717/1973/results,Manuel Orantes,/en/players/manuel-orantes/o017/overview,manuel-orantes,o017,1973-717
1973,Merion,2030,merion,Merion,1973.08.19,64,Outdoor,Grass,/en/scores/archive/merion/2030/1973/results,Mike Estep,/en/players/mike-estep/e040/overview,mike-estep,e040,1973-2030
1973,Montreal / Toronto,421,montreal,Montreal,1973.08.20,64,Outdoor,Hard,/en/scores/archive/montreal/421/1973/results,Tom Okker,/en/players/tom-okker/o032/overview,tom-okker,o032,1973-421
1973,South Orange,707,south-orange,South Orange,1973.08.20,32,Outdoor,Grass,/en/scores/archive/south-orange/707/1973/results,Colin Dibley,/en/players/colin-dibley/d076/overview,colin-dibley,d076,1973-707
1973,US Open,560,us-open,New York,1973.08.29,128,Outdoor,Grass,/en/scores/archive/us-open/560/1973/results,John Newcombe,/en/players/john-newcombe/n044/overview,john-newcombe,n044,1973-560
1973,Aptos,2042,aptos,Aptos,1973.09.16,32,Outdoor,Hard,/en/scores/archive/aptos/2042/1973/results,Jeff Austin,/en/players/jeff-austin/a065/overview,jeff-austin,a065,1973-2042
1973,Seattle,2043,seattle,Seattle,1973.09.16,32,Indoor,Hard,/en/scores/archive/seattle/2043/1973/results,Tom Okker,/en/players/tom-okker/o032/overview,tom-okker,o032,1973-2043
1973,Los Angeles,423,los-angeles,Los Angeles,1973.09.17,64,Outdoor,Hard,/en/scores/archive/los-angeles/423/1973/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,1973-423
1973,San Francisco,424,san-jose,San Francisco,1973.09.24,32,Indoor,Carpet,/en/scores/archive/san-jose/424/1973/results,Roy Emerson,/en/players/roy-emerson/e030/overview,roy-emerson,e030,1973-424
1973,Chicago,411,chicago,Chicago,1973.09.30,32,Indoor,Carpet,/en/scores/archive/chicago/411/1973/results,Tom Okker,/en/players/tom-okker/o032/overview,tom-okker,o032,1973-411
1973,Quebec,2044,quebec,Quebec,1973.10.01,32,Indoor,Hard,/en/scores/archive/quebec/2044/1973/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,1973-2044
1973,Fort Worth,653,fort-worth,Fort Worth,1973.10.07,32,Outdoor,Hard,/en/scores/archive/fort-worth/653/1973/results,Eddie Dibbs,/en/players/eddie-dibbs/d026/overview,eddie-dibbs,d026,1973-653
1973,Osaka,498,osaka,Osaka,1973.10.07,32,Outdoor,Hard,/en/scores/archive/osaka/498/1973/results,Ken Rosewall,/en/players/ken-rosewall/r075/overview,ken-rosewall,r075,1973-498
1973,Barcelona,425,barcelona,Barcelona,1973.10.08,64,Outdoor,Clay,/en/scores/archive/barcelona/425/1973/results,Ilie Nastase,/en/players/ilie-nastase/n008/overview,ilie-nastase,n008,1973-425
1973,Tokyo,329,tokyo,Tokyo,1973.10.14,64,Outdoor,Hard,/en/scores/archive/tokyo/329/1973/results,Ken Rosewall,/en/players/ken-rosewall/r075/overview,ken-rosewall,r075,1973-329
1973,Madrid,309,madrid,Madrid,1973.10.15,64,Outdoor,Clay,/en/scores/archive/madrid/309/1973/results,Tom Okker,/en/players/tom-okker/o032/overview,tom-okker,o032,1973-309
1973,Manila,362,manila,Manila,1973.10.21,32,Outdoor,Hard,/en/scores/archive/manila/362/1973/results,Ross Case,/en/players/ross-case/c020/overview,ross-case,c020,1973-362
1973,New Delhi,2045,new-delhi,New Delhi,1973.10.21,32,Outdoor,Hard,/en/scores/archive/new-delhi/2045/1973/results,Vijay Amritraj,/en/players/vijay-amritraj/a022/overview,vijay-amritraj,a022,1973-2045
1973,Tehran,2011,tehran,Tehran,1973.10.21,64,Outdoor,Clay,/en/scores/archive/tehran/2011/1973/results,Raul Ramirez,/en/players/raul-ramirez/r065/overview,raul-ramirez,r065,1973-2011
1973,Prague,379,prague,Prague,1973.10.22,32,Outdoor,Clay,/en/scores/archive/prague/379/1973/results,Jiri Hrebec,/en/players/jiri-hrebec/h066/overview,jiri-hrebec,h066,1973-379
1973,Hong Kong,336,hong-kong,Hong Kong,1973.10.29,32,Outdoor,Hard,/en/scores/archive/hong-kong/336/1973/results,Rod Laver,/en/players/rod-laver/l058/overview,rod-laver,l058,1973-336
1973,Paris Indoor,7302,paris,Paris,1973.10.29,64,Indoor,Hard,/en/scores/archive/paris/7302/1973/results,Ilie Nastase,/en/players/ilie-nastase/n008/overview,ilie-nastase,n008,1973-7302
1973,Jakarta,2046,jakarta,Jakarta,1973.11.04,32,Outdoor,Hard,/en/scores/archive/jakarta/2046/1973/results,John Newcombe,/en/players/john-newcombe/n044/overview,john-newcombe,n044,1973-2046
1973,Stockholm,429,stockholm,Stockholm,1973.11.04,64,Indoor,Hard,/en/scores/archive/stockholm/429/1973/results,Tom Gorman,/en/players/tom-gorman/g078/overview,tom-gorman,g078,1973-429
1973,Sydney Indoor,427,sydney,Sydney,1973.11.11,32,Indoor,Hard,/en/scores/archive/sydney/427/1973/results,Rod Laver,/en/players/rod-laver/l058/overview,rod-laver,l058,1973-427
1973,London,2016,london,London,1973.11.17,32,Indoor,Carpet,/en/scores/archive/london/2016/1973/results,Tom Okker,/en/players/tom-okker/o032/overview,tom-okker,o032,1973-2016
1973,Christchurch,2032,christchurch,Christchurch,1973.11.18,32,Outdoor,Hard,/en/scores/archive/christchurch/2032/1973/results,Fred Stolle,/en/players/fred-stolle/s129/overview,fred-stolle,s129,1973-2032
1973,Buenos Aires,303,buenos-aires,Buenos Aires,1973.11.25,32,Outdoor,Clay,/en/scores/archive/buenos-aires/303/1973/results,Guillermo Vilas,/en/players/guillermo-vilas/v028/overview,guillermo-vilas,v028,1973-303
1973,Johannesburg,426,sao-paulo,Johannesburg,1973.11.27,32,Outdoor,Hard,/en/scores/archive/sao-paulo/426/1973/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,1973-426
1973,Masters,605,nitto-atp-finals,,1973.12.04,8,Indoor,Carpet,/en/scores/archive/nitto-atp-finals/605/1973/results,Ilie Nastase,/en/players/ilie-nastase/n008/overview,ilie-nastase,n008,1973-605
1974,Australian Open,580,australian-open,Melbourne,1973.12.26,64,Outdoor,Grass,/en/scores/archive/australian-open/580/1974/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,1974-580
1974,Auckland,301,auckland,Auckland,1974.01.12,32,Outdoor,Hard,/en/scores/archive/auckland/301/1974/results,Bjorn Borg,/en/players/bjorn-borg/b058/overview,bjorn-borg,b058,1974-301
1974,Lakeway,6836,lakeway,Lakeway United States,1974.01.18,16,Outdoor,Hard,/en/scores/archive/lakeway/6836/1974/results,Cliff Richey,/en/players/cliff-richey/r071/overview,cliff-richey,r071,1974-6836
1974,Roanoke,2022,roanoke,Roanoke,1974.01.20,16,Indoor,Hard,/en/scores/archive/roanoke/2022/1974/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,1974-2022
1974,Philadelphia WCT,401,philadelphia,Philadelphia,1974.01.21,128,Indoor,Carpet,/en/scores/archive/philadelphia/401/1974/results,Rod Laver,/en/players/rod-laver/l058/overview,rod-laver,l058,1974-401
1974,Omaha,2036,omaha,Omaha,1974.01.27,32,Outdoor,Hard,/en/scores/archive/omaha/2036/1974/results,Karl Meiler,/en/players/karl-meiler/m055/overview,karl-meiler,m055,1974-2036
1974,Richmond-WCT,802,richmond,Richmond,1974.01.29,32,Outdoor,Carpet,/en/scores/archive/richmond/802/1974/results,Ilie Nastase,/en/players/ilie-nastase/n008/overview,ilie-nastase,n008,1974-802
1974,Baltimore,816,baltimore,Baltimore,1974.02.03,32,Indoor,Carpet,/en/scores/archive/baltimore/816/1974/results,Sandy Mayer,/en/players/sandy-mayer/m039/overview,sandy-mayer,m039,1974-816
1974,St. Petersburg WCT,1603,st-petersburg,St. Petersburg,1974.02.04,32,Outdoor,Hard,/en/scores/archive/st-petersburg/1603/1974/results,John Newcombe,/en/players/john-newcombe/n044/overview,john-newcombe,n044,1974-1603
1974,Little Rock,660,tulsa,Little Rock,1974.02.10,32,Indoor,Carpet,/en/scores/archive/tulsa/660/1974/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,1974-660
1974,Bologna WCT,312,bologna,Bologna,1974.02.11,32,Indoor,Carpet,/en/scores/archive/bologna/312/1974/results,Arthur Ashe,/en/players/arthur-ashe/a063/overview,arthur-ashe,a063,1974-312
1974,Birmingham,650,birmingham,Birmingham,1974.02.17,32,Indoor,Carpet,/en/scores/archive/birmingham/650/1974/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,1974-650
1974,Toronto WCT,302,toronto,Toronto,1974.02.17,32,Indoor,Carpet,/en/scores/archive/toronto/302/1974/results,Tom Okker,/en/players/tom-okker/o032/overview,tom-okker,o032,1974-302
1974,Hempstead WCT,2018,hempstead,Hempstead,1974.02.18,32,Outdoor,Hard,/en/scores/archive/hempstead/2018/1974/results,Stan Smith,/en/players/stan-smith/s060/overview,stan-smith,s060,1974-2018
1974,London WCT,262,east-london,London,1974.02.18,32,Indoor,Hard,/en/scores/archive/east-london/262/1974/results,Bjorn Borg,/en/players/bjorn-borg/b058/overview,bjorn-borg,b058,1974-262
1974,Salisbury,355,salisbury,Salisbury,1974.02.24,64,Indoor,Carpet,/en/scores/archive/salisbury/355/1974/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,1974-355
1974,Barcelona WCT,267,barcelona,Barcelona,1974.03.03,32,Indoor,Carpet,/en/scores/archive/barcelona/267/1974/results,Arthur Ashe,/en/players/arthur-ashe/a063/overview,arthur-ashe,a063,1974-267
1974,Lacosta WCT,813,la-costa,Lacosta,1974.03.03,32,Outdoor,Hard,/en/scores/archive/la-costa/813/1974/results,John Newcombe,/en/players/john-newcombe/n044/overview,john-newcombe,n044,1974-813
1974,Miami WCT,681,north-miami-beach,Miami,1974.03.03,32,Outdoor,Hard,/en/scores/archive/north-miami-beach/681/1974/results,Cliff Drysdale,/en/players/cliff-drysdale/d082/overview,cliff-drysdale,d082,1974-681
1974,Paramus,2037,paramus,Paramus,1974.03.03,16,Indoor,Hard,/en/scores/archive/paramus/2037/1974/results,Sandy Mayer,/en/players/sandy-mayer/m039/overview,sandy-mayer,m039,1974-2037
1974,Hampton,657,szczecin,Hampton,1974.03.10,64,Indoor,Carpet,/en/scores/archive/szczecin/657/1974/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,1974-657
1974,Calgary,2038,calgary,Calgary,1974.03.17,32,Indoor,Hard,/en/scores/archive/calgary/2038/1974/results,Karl Meiler,/en/players/karl-meiler/m055/overview,karl-meiler,m055,1974-2038
1974,Sao Paulo WCT,237,guaruja,Sao Paulo,1974.03.17,32,Indoor,Carpet,/en/scores/archive/guaruja/237/1974/results,Bjorn Borg,/en/players/bjorn-borg/b058/overview,bjorn-borg,b058,1974-237
1974,Washington WCT,710,washington,Washington,1974.03.17,32,Indoor,Carpet,/en/scores/archive/washington/710/1974/results,Ilie Nastase,/en/players/ilie-nastase/n008/overview,ilie-nastase,n008,1974-710
1974,Salt Lake City,2039,salt-lake-city,Salt Lake City,1974.03.18,32,Indoor,Hard,/en/scores/archive/salt-lake-city/2039/1974/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,1974-2039
1974,Jackson,656,calabasas,Jackson,1974.03.24,32,Indoor,Carpet,/en/scores/archive/calabasas/656/1974/results,Sandy Mayer,/en/players/sandy-mayer/m039/overview,sandy-mayer,m039,1974-656
1974,Rotterdam,407,rotterdam,Rotterdam,1974.03.25,32,Indoor,Carpet,/en/scores/archive/rotterdam/407/1974/results,Tom Okker,/en/players/tom-okker/o032/overview,tom-okker,o032,1974-407
1974,Tempe,1537,tempe,Tempe,1974.03.27,32,Outdoor,Hard,/en/scores/archive/tempe/1537/1974/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,1974-1537
1974,Tuscon,729,tuscon,Tuscon,1974.03.30,64,Outdoor,Hard,/en/scores/archive/tuscon/729/1974/results,John Newcombe,/en/players/john-newcombe/n044/overview,john-newcombe,n044,1974-729
1974,Atlanta WCT,412,atlanta,Atlanta,1974.03.31,32,Outdoor,Clay,/en/scores/archive/atlanta/412/1974/results,Dick Stockton,/en/players/dick-stockton/s090/overview,dick-stockton,s090,1974-412
1974,Palm Desert WCT,2034,palm-desert,Palm Desert,1974.03.31,32,Outdoor,Hard,/en/scores/archive/palm-desert/2034/1974/results,Rod Laver,/en/players/rod-laver/l058/overview,rod-laver,l058,1974-2034
1974,Munich WCT,804,munich,Munich,1974.04.07,32,Indoor,Carpet,/en/scores/archive/munich/804/1974/results,Frew McMillan,/en/players/frew-mcmillan/m111/overview,frew-mcmillan,m111,1974-804
1974,New Orleans WCT,2035,new-orleans,New Orleans,1974.04.07,32,Outdoor,Hard,/en/scores/archive/new-orleans/2035/1974/results,John Newcombe,/en/players/john-newcombe/n044/overview,john-newcombe,n044,1974-2035
1974,Washington,2040,washington,Washington,1974.04.07,16,Outdoor,Hard,/en/scores/archive/washington/2040/1974/results,Vijay Amritraj,/en/players/vijay-amritraj/a022/overview,vijay-amritraj,a022,1974-2040
1974,Monte Carlo WCT,410,monte-carlo,Monte Carlo,1974.04.08,32,Outdoor,Clay,/en/scores/archive/monte-carlo/410/1974/results,Andrew Pattison,/en/players/andrew-pattison/p074/overview,andrew-pattison,p074,1974-410
1974,Orlando WCT,409,atlanta,Orlando,1974.04.08,32,Outdoor,Hard,/en/scores/archive/atlanta/409/1974/results,John Newcombe,/en/players/john-newcombe/n044/overview,john-newcombe,n044,1974-409
1974,Tokyo WCT,,,Tokyo,1974.04.08,32,Outdoor,Hard,,Rod Laver,/en/players/rod-laver/l058/overview,rod-laver,l058,1974-
1974,Charlotte,436,bermuda,Charlotte,1974.04.15,32,Outdoor,Clay,/en/scores/archive/bermuda/436/1974/results,Jeff Borowiak,/en/players/jeff-borowiak/b059/overview,jeff-borowiak,b059,1974-436
1974,Houston,820,houston,Houston,1974.04.15,32,Outdoor,Clay,/en/scores/archive/houston/820/1974/results,Rod Laver,/en/players/rod-laver/l058/overview,rod-laver,l058,1974-820
1974,Johannesburg WCT,426,sao-paulo,Johannesburg,1974.04.15,32,Outdoor,Hard,/en/scores/archive/sao-paulo/426/1974/results,Andrew Pattison,/en/players/andrew-pattison/p074/overview,andrew-pattison,p074,1974-426
1974,Denver WCT,389,denver,Denver,1974.04.22,32,Indoor,Carpet,/en/scores/archive/denver/389/1974/results,Roscoe Tanner,/en/players/roscoe-tanner/t006/overview,roscoe-tanner,t006,1974-389
1974,St. Louis WCT,652,st-louis,St. Louis,1974.04.22,32,Outdoor,Clay,/en/scores/archive/st-louis/652/1974/results,Stan Smith,/en/players/stan-smith/s060/overview,stan-smith,s060,1974-652
1974,World Doubles WCT,601,masters-doubles-wct,Montreal,1974.05.02,0,Indoor,Carpet,/en/scores/archive/masters-doubles-wct/601/1974/results,,,,,1974-601
1974,Dallas WCT,610,dallas,Dallas,1974.05.08,8,Indoor,Carpet,/en/scores/archive/dallas/610/1974/results,John Newcombe,/en/players/john-newcombe/n044/overview,john-newcombe,n044,1974-610
1974,Florence,310,oporto,Florence,1974.05.12,32,Outdoor,Clay,/en/scores/archive/oporto/310/1974/results,Adriano Panatta,/en/players/adriano-panatta/p059/overview,adriano-panatta,p059,1974-310
1974,Las Vegas,413,las-vegas,Las Vegas,1974.05.13,32,Outdoor,Hard,/en/scores/archive/las-vegas/413/1974/results,Rod Laver,/en/players/rod-laver/l058/overview,rod-laver,l058,1974-413
1974,Munich,308,munich,Munich,1974.05.15,32,Outdoor,Clay,/en/scores/archive/munich/308/1974/results,Jurgen Fassbender,/en/players/jurgen-fassbender/f068/overview,jurgen-fassbender,f068,1974-308
1974,Hamburg,414,hamburg,Hamburg,1974.05.20,64,Outdoor,Clay,/en/scores/archive/hamburg/414/1974/results,Eddie Dibbs,/en/players/eddie-dibbs/d026/overview,eddie-dibbs,d026,1974-414
1974,Bournemouth,347,bournemouth,Bournemouth,1974.05.26,64,Outdoor,Clay,/en/scores/archive/bournemouth/347/1974/results,Ilie Nastase,/en/players/ilie-nastase/n008/overview,ilie-nastase,n008,1974-347
1974,Rome,416,rome,Rome,1974.05.26,64,Outdoor,Clay,/en/scores/archive/rome/416/1974/results,Bjorn Borg,/en/players/bjorn-borg/b058/overview,bjorn-borg,b058,1974-416
1974,Surbiton,720,surbiton,Surbiton,1974.06.01,32,Outdoor,Grass,/en/scores/archive/surbiton/720/1974/results,Bob Giltinan,/en/players/bob-giltinan/g074/overview,bob-giltinan,g074,1974-720
1974,Manchester,583,manchester,Manchester,1974.06.03,16,Outdoor,Grass,/en/scores/archive/manchester/583/1974/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,1974-583
1974,Roland Garros,520,roland-garros,Paris,1974.06.03,128,Outdoor,Clay,/en/scores/archive/roland-garros/520/1974/results,Bjorn Borg,/en/players/bjorn-borg/b058/overview,bjorn-borg,b058,1974-520
1974,Beckenham,7310,manchester,Beckenham,1974.06.10,64,Outdoor,Grass,/en/scores/archive/manchester/7310/1974/results,Vijay Amritraj,/en/players/vijay-amritraj/a022/overview,vijay-amritraj,a022,1974-7310
1974,Nottingham,350,birmingham,Nottingham,1974.06.17,64,Outdoor,Grass,/en/scores/archive/birmingham/350/1974/results,Stan Smith,/en/players/stan-smith/s060/overview,stan-smith,s060,1974-350
1974,Wimbledon,540,wimbledon,London,1974.06.24,128,Outdoor,Grass,/en/scores/archive/wimbledon/540/1974/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,1974-540
1974,Bastad,316,bastad,Bastad,1974.07.08,32,Outdoor,Clay,/en/scores/archive/bastad/316/1974/results,Bjorn Borg,/en/players/bjorn-borg/b058/overview,bjorn-borg,b058,1974-316
1974,Dusseldorf,661,houston,Dusseldorf,1974.07.09,16,Outdoor,Clay,/en/scores/archive/houston/661/1974/results,Bernard Mignot,/en/players/bernard-mignot/m151/overview,bernard-mignot,m151,1974-661
1974,Dublin,2029,dublin,Dublin,1974.07.14,32,Outdoor,Hard,/en/scores/archive/dublin/2029/1974/results,Sherwood Stewart,/en/players/sherwood-stewart/s082/overview,sherwood-stewart,s082,1974-2029
1974,Gstaad,314,gstaad,Gstaad,1974.07.14,32,Outdoor,Clay,/en/scores/archive/gstaad/314/1974/results,Guillermo Vilas,/en/players/guillermo-vilas/v028/overview,guillermo-vilas,v028,1974-314
1974,Hilversum,317,amersfoort,Hilversum,1974.07.21,32,Outdoor,Clay,/en/scores/archive/amersfoort/317/1974/results,Guillermo Vilas,/en/players/guillermo-vilas/v028/overview,guillermo-vilas,v028,1974-317
1974,Kitzbuehel,319,kitzbuhel,Kitzbuehel,1974.07.21,32,Outdoor,Clay,/en/scores/archive/kitzbuhel/319/1974/results,Balazs Taroczy,/en/players/balazs-taroczy/t007/overview,balazs-taroczy,t007,1974-319
1974,Chicago,411,chicago,Chicago,1974.07.22,32,Indoor,Carpet,/en/scores/archive/chicago/411/1974/results,Stan Smith,/en/players/stan-smith/s060/overview,stan-smith,s060,1974-411
1974,Washington,418,washington,Washington,1974.07.23,64,Outdoor,Clay,/en/scores/archive/washington/418/1974/results,Harold Solomon,/en/players/harold-solomon/s065/overview,harold-solomon,s065,1974-418
1974,Cincinnati,422,cincinnati,Cincinnati,1974.07.31,32,Outdoor,Hard,/en/scores/archive/cincinnati/422/1974/results,Marty Riessen,/en/players/marty-riessen/r055/overview,marty-riessen,r055,1974-422
1974,Bretton Woods,706,bretton-woods,Bretton Woods,1974.08.05,32,Outdoor,Clay,/en/scores/archive/bretton-woods/706/1974/results,Rod Laver,/en/players/rod-laver/l058/overview,rod-laver,l058,1974-706
1974,Indianapolis,717,houston,Indianapolis,1974.08.05,64,Outdoor,Clay,/en/scores/archive/houston/717/1974/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,1974-717
1974,Louisville,663,osaka,Louisville,1974.08.05,64,Outdoor,Clay,/en/scores/archive/osaka/663/1974/results,Guillermo Vilas,/en/players/guillermo-vilas/v028/overview,guillermo-vilas,v028,1974-663
1974,Montreal / Toronto,421,montreal,Montreal,1974.08.12,64,Outdoor,Clay,/en/scores/archive/montreal/421/1974/results,Guillermo Vilas,/en/players/guillermo-vilas/v028/overview,guillermo-vilas,v028,1974-421
1974,Boston,417,boston,Boston,1974.08.19,64,Outdoor,Clay,/en/scores/archive/boston/417/1974/results,Bjorn Borg,/en/players/bjorn-borg/b058/overview,bjorn-borg,b058,1974-417
1974,Columbus,343,columbus,Columbus,1974.08.19,32,Outdoor,Hard,/en/scores/archive/columbus/343/1974/results,Raul Ramirez,/en/players/raul-ramirez/r065/overview,raul-ramirez,r065,1974-343
1974,South Orange,707,south-orange,South Orange,1974.08.19,32,Outdoor,Hard,/en/scores/archive/south-orange/707/1974/results,Alex Metreveli,/en/players/alex-metreveli/m271/overview,alex-metreveli,m271,1974-707
1974,Merion,2030,merion,Merion,1974.08.25,64,Outdoor,Grass,/en/scores/archive/merion/2030/1974/results,John Lloyd,/en/players/john-lloyd/l036/overview,john-lloyd,l036,1974-2030
1974,US Open,560,us-open,New York,1974.08.28,128,Outdoor,Grass,/en/scores/archive/us-open/560/1974/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,1974-560
1974,Cedar Grove,2031,cedar-grove,Cedar Grove,1974.09.15,32,Outdoor,Hard,/en/scores/archive/cedar-grove/2031/1974/results,Ilie Nastase,/en/players/ilie-nastase/n008/overview,ilie-nastase,n008,1974-2031
1974,Los Angeles,423,los-angeles,Los Angeles,1974.09.17,64,Outdoor,Hard,/en/scores/archive/los-angeles/423/1974/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,1974-423
1974,San Francisco,424,san-jose,San Francisco,1974.09.23,64,Indoor,Carpet,/en/scores/archive/san-jose/424/1974/results,Ross Case,/en/players/ross-case/c020/overview,ross-case,c020,1974-424
1974,Maui,324,san-diego,Maui,1974.10.06,32,Outdoor,Hard,/en/scores/archive/san-diego/324/1974/results,John Newcombe,/en/players/john-newcombe/n044/overview,john-newcombe,n044,1974-324
1974,Madrid,309,madrid,Madrid,1974.10.07,128,Outdoor,Clay,/en/scores/archive/madrid/309/1974/results,Ilie Nastase,/en/players/ilie-nastase/n008/overview,ilie-nastase,n008,1974-309
1974,Tokyo,329,tokyo,Tokyo,1974.10.13,64,Outdoor,Hard,/en/scores/archive/tokyo/329/1974/results,John Newcombe,/en/players/john-newcombe/n044/overview,john-newcombe,n044,1974-329
1974,Barcelona,425,barcelona,Barcelona,1974.10.14,64,Outdoor,Clay,/en/scores/archive/barcelona/425/1974/results,Ilie Nastase,/en/players/ilie-nastase/n008/overview,ilie-nastase,n008,1974-425
1974,Sydney Indoor,427,sydney,Sydney,1974.10.20,32,Indoor,Hard,/en/scores/archive/sydney/427/1974/results,John Newcombe,/en/players/john-newcombe/n044/overview,john-newcombe,n044,1974-427
1974,Adelaide,7308,adelaide,Adelaide,1974.10.27,32,Outdoor,Grass,/en/scores/archive/adelaide/7308/1974/results,Dick Stockton,/en/players/dick-stockton/s090/overview,dick-stockton,s090,1974-7308
1974,Christchurch,2032,christchurch,Christchurch,1974.10.27,32,Outdoor,Hard,/en/scores/archive/christchurch/2032/1974/results,Roscoe Tanner,/en/players/roscoe-tanner/t006/overview,roscoe-tanner,t006,1974-2032
1974,Tehran,2011,tehran,Tehran,1974.10.27,64,Outdoor,Clay,/en/scores/archive/tehran/2011/1974/results,Guillermo Vilas,/en/players/guillermo-vilas/v028/overview,guillermo-vilas,v028,1974-2011
1974,Paris Indoor,7302,paris,Paris,1974.10.28,32,Indoor,Hard,/en/scores/archive/paris/7302/1974/results,Brian Gottfried,/en/players/brian-gottfried/g029/overview,brian-gottfried,g029,1974-7302
1974,Vienna,337,vienna,Vienna,1974.10.28,32,Indoor,Hard,/en/scores/archive/vienna/337/1974/results,Vitas Gerulaitis,/en/players/vitas-gerulaitis/g008/overview,vitas-gerulaitis,g008,1974-337
1974,Jakarta,494,jakarta,Jakarta,1974.11.03,32,Outdoor,Hard,/en/scores/archive/jakarta/494/1974/results,Onny Parun,/en/players/onny-parun/p070/overview,onny-parun,p070,1974-494
1974,Hong Kong,336,hong-kong,Hong Kong,1974.11.04,32,Outdoor,Hard,/en/scores/archive/hong-kong/336/1974/results,,,,,1974-336
1974,Stockholm,429,stockholm,Stockholm,1974.11.04,64,Indoor,Hard,/en/scores/archive/stockholm/429/1974/results,Arthur Ashe,/en/players/arthur-ashe/a063/overview,arthur-ashe,a063,1974-429
1974,Bombay,1729,bombay,Bombay,1974.11.16,32,Outdoor,Clay,/en/scores/archive/bombay/1729/1974/results,Onny Parun,/en/players/onny-parun/p070/overview,onny-parun,p070,1974-1729
1974,London,2016,london,London,1974.11.16,32,Indoor,Carpet,/en/scores/archive/london/2016/1974/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,1974-2016
1974,Manila,362,manila,Manila,1974.11.16,32,Outdoor,Hard,/en/scores/archive/manila/362/1974/results,Ismail El Shafei,/en/players/ismail-el-shafei/e038/overview,ismail-el-shafei,e038,1974-362
1974,Oslo,2033,oslo,Oslo,1974.11.16,32,Indoor,Hard,/en/scores/archive/oslo/2033/1974/results,Jeff Borowiak,/en/players/jeff-borowiak/b059/overview,jeff-borowiak,b059,1974-2033
1974,Buenos Aires,303,buenos-aires,Buenos Aires,1974.11.24,32,Outdoor,Clay,/en/scores/archive/buenos-aires/303/1974/results,Guillermo Vilas,/en/players/guillermo-vilas/v028/overview,guillermo-vilas,v028,1974-303
1974,Johannesburg,254,vancouver,Johannesburg,1974.11.24,32,Outdoor,Hard,/en/scores/archive/vancouver/254/1974/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,1974-254
1974,Adelaide,2041,adelaide,Adelaide,1974.12.07,16,Outdoor,Grass,/en/scores/archive/adelaide/2041/1974/results,Bjorn Borg,/en/players/bjorn-borg/b058/overview,bjorn-borg,b058,1974-2041
1974,Masters,605,nitto-atp-finals,,1974.12.10,8,Outdoor,Grass,/en/scores/archive/nitto-atp-finals/605/1974/results,Guillermo Vilas,/en/players/guillermo-vilas/v028/overview,guillermo-vilas,v028,1974-605
1975,Australian Open,580,australian-open,Melbourne,1974.12.21,64,Outdoor,Grass,/en/scores/archive/australian-open/580/1975/results,John Newcombe,/en/players/john-newcombe/n044/overview,john-newcombe,n044,1975-580
1975,Nations Cup,615,dusseldorf,Duesseldorf Germany,1975.01.01,0,Outdoor,Grass,/en/scores/archive/dusseldorf/615/1975/results,,,,,1975-615
1975,Auckland,301,auckland,Auckland,1975.01.12,32,Indoor,Carpet,/en/scores/archive/auckland/301/1975/results,Onny Parun,/en/players/onny-parun/p070/overview,onny-parun,p070,1975-301
