1998-451,Round of 16,4,6,Andrei Medvedev,m475,andrei-medvedev,Jeff Tarango,t136,jeff-tarango,62 26 75,2,1,15,13,0,0,1998-451-m475-t136
1998-451,Round of 16,4,7,Fabrice Santoro,s424,fabrice-santoro,Martin Sinner,s367,martin-sinner,63 64,2,0,12,7,0,0,1998-451-s424-s367
1998-451,Round of 16,4,8,Sjeng Schalken,s572,sjeng-schalken,Carlos Costa,c179,carlos-costa,75 26 76(5),2,1,16,17,1,0,1998-451-s572-c179
1998-451,Round of 32,5,1,Greg Rusedski,r237,greg-rusedski,Juan Albert Viloca-Puig,v161,juan-albert-viloca-puig,64 64,2,0,12,8,0,0,1998-451-r237-v161
1998-451,Round of 32,5,2,Carlos Costa,c179,carlos-costa,Sergi Bruguera,b350,sergi-bruguera,64 62,2,0,12,6,0,0,1998-451-c179-b350
1998-451,Round of 32,5,3,Petr Korda,k148,petr-korda,Olivier Delaitre,d015,olivier-delaitre,75 61,2,0,13,6,0,0,1998-451-k148-d015
1998-451,Round of 32,5,4,Goran Ivanisevic,i034,goran-ivanisevic,Hicham Arazi,a226,hicham-arazi,62 63,2,0,12,5,0,0,1998-451-i034-a226
1998-451,Round of 32,5,5,Tim Henman,h336,tim-henman,Javier Sanchez,s015,javier-sanchez,75 61,2,0,13,6,0,0,1998-451-h336-s015
1998-451,Round of 32,5,6,Magnus Larsson,l206,magnus-larsson,Jan Kroslak,k296,jan-kroslak,75 64,2,0,13,9,0,0,1998-451-l206-k296
1998-451,Round of 32,5,7,Andrei Medvedev,m475,andrei-medvedev,Daniel Vacek,v141,daniel-vacek,63 64,2,0,12,7,0,0,1998-451-m475-v141
1998-451,Round of 32,5,8,Fabrice Santoro,s424,fabrice-santoro,Magnus Gustafsson,g182,magnus-gustafsson,67(5) 64 64,2,1,18,15,0,1,1998-451-s424-g182
1998-451,Round of 32,5,9,Karim Alami,a203,karim-alami,Sultan Khalfan,k346,sultan-khalfan,62 61,2,0,12,3,0,0,1998-451-a203-k346
1998-451,Round of 32,5,10,Lars Burgsmuller,b484,lars-burgsmuller,Richey Reneberg,r016,richey-reneberg,46 63 61,2,1,16,10,0,0,1998-451-b484-r016
1998-451,Round of 32,5,11,Bernd Karbacher,k190,bernd-karbacher,Tomas Nydahl,n099,tomas-nydahl,61 61,2,0,12,2,0,0,1998-451-k190-n099
1998-451,Round of 32,5,12,Guillaume Raoux,r186,guillaume-raoux,Bohdan Ulihrach,u032,bohdan-ulihrach,76(5) 64,2,0,13,10,1,0,1998-451-r186-u032
1998-451,Round of 32,5,13,Marc Rosset,r214,marc-rosset,Julian Alonso,a272,julian-alonso,62 76(3),2,0,13,8,1,0,1998-451-r214-a272
1998-451,Round of 32,5,14,Sjeng Schalken,s572,sjeng-schalken,Filip Dewulf,d228,filip-dewulf,60 64,2,0,12,4,0,0,1998-451-s572-d228
1998-451,Round of 32,5,15,Martin Sinner,s367,martin-sinner,Oscar Burrieza-Lopez,b517,oscar-burrieza-lopez,63 64,2,0,12,7,0,0,1998-451-s367-b517
1998-451,Round of 32,5,16,Jeff Tarango,t136,jeff-tarango,Marc-Kevin Goellner,g252,marc-kevin-goellner,63 64,2,0,12,7,0,0,1998-451-t136-g252
1998-301,Finals,1,1,Marcelo Rios,r286,marcelo-rios,Richard Fromberg,f164,richard-fromberg,46 64 76(3),2,1,17,16,1,0,1998-301-r286-f164
1998-301,Semi-Finals,2,1,Marcelo Rios,r286,marcelo-rios,Byron Black,b397,byron-black,61 63,2,0,12,4,0,0,1998-301-r286-b397
1998-301,Semi-Finals,2,2,Richard Fromberg,f164,richard-fromberg,Felix Mantilla,m535,felix-mantilla,63 76(8),2,0,13,9,1,0,1998-301-f164-m535
1998-301,Quarter-Finals,3,1,Marcelo Rios,r286,marcelo-rios,Kenneth Carlsen,c328,kenneth-carlsen,57 64 61,2,1,17,12,0,0,1998-301-r286-c328
1998-301,Quarter-Finals,3,2,Felix Mantilla,m535,felix-mantilla,Carlos Costa,c179,carlos-costa,62 63,2,0,12,5,0,0,1998-301-m535-c179
1998-301,Quarter-Finals,3,3,Richard Fromberg,f164,richard-fromberg,Dominik Hrbaty,h377,dominik-hrbaty,62 76(6),2,0,13,8,1,0,1998-301-f164-h377
1998-301,Quarter-Finals,3,4,Byron Black,b397,byron-black,Christian Vinck,v175,christian-vinck,64 26 75,2,1,15,15,0,0,1998-301-b397-v175
1998-301,Round of 16,4,1,Marcelo Rios,r286,marcelo-rios,Mark Nielsen,n267,mark-nielsen,75 61,2,0,13,6,0,0,1998-301-r286-n267
1998-301,Round of 16,4,2,Felix Mantilla,m535,felix-mantilla,Michael Sell,s601,michael-sell,63 76(7),2,0,13,9,1,0,1998-301-m535-s601
1998-301,Round of 16,4,3,Dominik Hrbaty,h377,dominik-hrbaty,Martin Damm,d214,martin-damm,63 64,2,0,12,7,0,0,1998-301-h377-d214
1998-301,Round of 16,4,4,Christian Vinck,v175,christian-vinck,Jeff Tarango,t136,jeff-tarango,46 61 61,2,1,16,8,0,0,1998-301-v175-t136
1998-301,Round of 16,4,5,Richard Fromberg,f164,richard-fromberg,Brett Steven,s321,brett-steven,76(4) 63,2,0,13,9,1,0,1998-301-f164-s321
1998-301,Round of 16,4,6,Carlos Costa,c179,carlos-costa,Javier Sanchez,s015,javier-sanchez,60 61,2,0,12,1,0,0,1998-301-c179-s015
1998-301,Round of 16,4,7,Byron Black,b397,byron-black,MaliVai Washington,w124,malivai-washington,60 64,2,0,12,4,0,0,1998-301-b397-w124
1998-301,Round of 16,4,8,Kenneth Carlsen,c328,kenneth-carlsen,Alistair Hunt,h297,alistair-hunt,61 63,2,0,12,4,0,0,1998-301-c328-h297
1998-301,Round of 32,5,1,Marcelo Rios,r286,marcelo-rios,Nicolas Lapentti,l290,nicolas-lapentti,63 63,2,0,12,6,0,0,1998-301-r286-l290
1998-301,Round of 32,5,2,Felix Mantilla,m535,felix-mantilla,Johan Van Herck,v167,johan-van-herck,76(3) 63,2,0,13,9,1,0,1998-301-m535-v167
1998-301,Round of 32,5,3,Dominik Hrbaty,h377,dominik-hrbaty,Richey Reneberg,r016,richey-reneberg,62 64,2,0,12,6,0,0,1998-301-h377-r016
1998-301,Round of 32,5,4,MaliVai Washington,w124,malivai-washington,Marcelo Filippini,f165,marcelo-filippini,67(1) 63 62,2,1,18,12,0,1,1998-301-w124-f165
1998-301,Round of 32,5,5,Jeff Tarango,t136,jeff-tarango,Brian MacPhie,m448,brian-macphie,36 63 62,2,1,15,11,0,0,1998-301-t136-m448
1998-301,Round of 32,5,6,Brett Steven,s321,brett-steven,Teo Susnjak,s672,teo-susnjak,61 62,2,0,12,3,0,0,1998-301-s321-s672
1998-301,Round of 32,5,7,Alistair Hunt,h297,alistair-hunt,Daniel Vacek,v141,daniel-vacek,64 76(0),2,0,13,10,1,0,1998-301-h297-v141
1998-301,Round of 32,5,8,Javier Sanchez,s015,javier-sanchez,Grant Stafford,s406,grant-stafford,64 75,2,0,13,9,0,0,1998-301-s015-s406
1998-301,Round of 32,5,9,Byron Black,b397,byron-black,Andrea Gaudenzi,g254,andrea-gaudenzi,61 63,2,0,12,4,0,0,1998-301-b397-g254
1998-301,Round of 32,5,10,Kenneth Carlsen,c328,kenneth-carlsen,Juan Albert Viloca-Puig,v161,juan-albert-viloca-puig,62 63,2,0,12,5,0,0,1998-301-c328-v161
1998-301,Round of 32,5,11,Carlos Costa,c179,carlos-costa,Lionel Roux,r280,lionel-roux,16 62 63,2,1,13,11,0,0,1998-301-c179-r280
1998-301,Round of 32,5,12,Martin Damm,d214,martin-damm,Christian Ruud,r219,christian-ruud,76(5) 63,2,0,13,9,1,0,1998-301-d214-r219
1998-301,Round of 32,5,13,Richard Fromberg,f164,richard-fromberg,Karim Alami,a203,karim-alami,30 (RET),1,0,3,0,0,0,1998-301-f164-a203
1998-301,Round of 32,5,14,Mark Nielsen,n267,mark-nielsen,Fernando Meligeni,m443,fernando-meligeni,64 16 76(6),2,1,14,16,1,0,1998-301-n267-m443
1998-301,Round of 32,5,15,Michael Sell,s601,michael-sell,Mikael Tillstrom,t166,mikael-tillstrom,63 26 75,2,1,15,14,0,0,1998-301-s601-t166
1998-301,Round of 32,5,16,Christian Vinck,v175,christian-vinck,Glenn Weiner,w217,glenn-weiner,61 76(3),2,0,13,7,1,0,1998-301-v175-w217
1998-338,Finals,1,1,Karol Kucera,k237,karol-kucera,Tim Henman,h336,tim-henman,75 64,2,0,13,9,0,0,1998-338-k237-h336
1998-338,Semi-Finals,2,1,Tim Henman,h336,tim-henman,Patrick Rafter,r255,patrick-rafter,76(5) 75,2,0,14,11,1,0,1998-338-h336-r255
1998-338,Semi-Finals,2,2,Karol Kucera,k237,karol-kucera,Michael Tebbutt,t195,michael-tebbutt,46 76(6) 60,2,1,17,12,1,0,1998-338-k237-t195
1998-338,Quarter-Finals,3,1,Patrick Rafter,r255,patrick-rafter,Todd Martin,m442,todd-martin,64 67(4) 61,2,1,18,12,0,1,1998-338-r255-m442
1998-338,Quarter-Finals,3,2,Tim Henman,h336,tim-henman,Thomas Enqvist,e113,thomas-enqvist,36 75 64,2,1,16,15,0,0,1998-338-h336-e113
1998-338,Quarter-Finals,3,3,Michael Tebbutt,t195,michael-tebbutt,Albert Costa,c378,albert-costa,63 63,2,0,12,6,0,0,1998-338-t195-c378
1998-338,Quarter-Finals,3,4,Karol Kucera,k237,karol-kucera,Jason Stoltenberg,s331,jason-stoltenberg,63 26 64,2,1,14,13,0,0,1998-338-k237-s331
1998-338,Round of 16,4,1,Patrick Rafter,r255,patrick-rafter,Alberto Berasategui,b428,alberto-berasategui,63 64,2,0,12,7,0,0,1998-338-r255-b428
1998-338,Round of 16,4,2,Tim Henman,h336,tim-henman,Albert Portas,p305,albert-portas,76(5) 64,2,0,13,10,1,0,1998-338-h336-p305
1998-338,Round of 16,4,3,Albert Costa,c378,albert-costa,Magnus Gustafsson,g182,magnus-gustafsson,36 64 63,2,1,15,13,0,0,1998-338-c378-g182
1998-338,Round of 16,4,4,Thomas Enqvist,e113,thomas-enqvist,Scott Draper,d270,scott-draper,46 64 62,2,1,16,12,0,0,1998-338-e113-d270
1998-338,Round of 16,4,5,Karol Kucera,k237,karol-kucera,Nicolas Kiefer,k316,nicolas-kiefer,50 (RET),1,0,5,0,0,0,1998-338-k237-k316
1998-338,Round of 16,4,6,Todd Martin,m442,todd-martin,Francisco Clavet,c252,francisco-clavet,36 61 76(3),2,1,16,13,1,0,1998-338-m442-c252
1998-338,Round of 16,4,7,Jason Stoltenberg,s331,jason-stoltenberg,Hendrik Dreekmann,d249,hendrik-dreekmann,76(5) 75,2,0,14,11,1,0,1998-338-s331-d249
1998-338,Round of 16,4,8,Michael Tebbutt,t195,michael-tebbutt,Lleyton Hewitt,h432,lleyton-hewitt,57 63 75,2,1,18,15,0,0,1998-338-t195-h432
1998-338,Round of 32,5,1,Patrick Rafter,r255,patrick-rafter,Todd Woodbridge,w136,todd-woodbridge,64 63,2,0,12,7,0,0,1998-338-r255-w136
1998-338,Round of 32,5,2,Lleyton Hewitt,h432,lleyton-hewitt,Jonas Bjorkman,b446,jonas-bjorkman,63 67(4) 64,2,1,18,14,0,1,1998-338-h432-b446
1998-338,Round of 32,5,3,Thomas Enqvist,e113,thomas-enqvist,Carlos Moya,m605,carlos-moya,67(6) 64 64,2,1,18,15,0,1,1998-338-e113-m605
1998-338,Round of 32,5,4,Nicolas Kiefer,k316,nicolas-kiefer,Sergi Bruguera,b350,sergi-bruguera,75 61,2,0,13,6,0,0,1998-338-k316-b350
1998-338,Round of 32,5,5,Hendrik Dreekmann,d249,hendrik-dreekmann,Alex Corretja,c344,alex-corretja,62 64,2,0,12,6,0,0,1998-338-d249-c344
1998-338,Round of 32,5,6,Tim Henman,h336,tim-henman,Mark Woodforde,w035,mark-woodforde,62 36 64,2,1,15,12,0,0,1998-338-h336-w035
1998-338,Round of 32,5,7,Albert Costa,c378,albert-costa,Hicham Arazi,a226,hicham-arazi,63 64,2,0,12,7,0,0,1998-338-c378-a226
1998-338,Round of 32,5,8,Todd Martin,m442,todd-martin,Cedric Pioline,p226,cedric-pioline,64 57 63,2,1,17,14,0,0,1998-338-m442-p226
1998-338,Round of 32,5,9,Alberto Berasategui,b428,alberto-berasategui,Fabrice Santoro,s424,fabrice-santoro,64 67(6) 63,2,1,18,14,0,1,1998-338-b428-s424
1998-338,Round of 32,5,10,Francisco Clavet,c252,francisco-clavet,Thomas Johansson,j129,thomas-johansson,63 75,2,0,13,8,0,0,1998-338-c252-j129
1998-338,Round of 32,5,11,Scott Draper,d270,scott-draper,Sargis Sargsian,s545,sargis-sargsian,76(6) 36 61,2,1,16,13,1,0,1998-338-d270-s545
1998-338,Round of 32,5,12,Magnus Gustafsson,g182,magnus-gustafsson,Dick Norman,n233,dick-norman,76(5) 63,2,0,13,9,1,0,1998-338-g182-n233
1998-338,Round of 32,5,13,Karol Kucera,k237,karol-kucera,Sjeng Schalken,s572,sjeng-schalken,62 62,2,0,12,4,0,0,1998-338-k237-s572
1998-338,Round of 32,5,14,Albert Portas,p305,albert-portas,Magnus Norman,n250,magnus-norman,63 63,2,0,12,6,0,0,1998-338-p305-n250
1998-338,Round of 32,5,15,Jason Stoltenberg,s331,jason-stoltenberg,Julian Alonso,a272,julian-alonso,63 62,2,0,12,5,0,0,1998-338-s331-a272
1998-338,Round of 32,5,16,Michael Tebbutt,t195,michael-tebbutt,Marc Rosset,r214,marc-rosset,46 64 75,2,1,17,15,0,0,1998-338-t195-r214
1998-580,Finals,1,1,Petr Korda,k148,petr-korda,Marcelo Rios,r286,marcelo-rios,62 62 62,3,0,18,6,0,0,1998-580-k148-r286
1998-580,Semi-Finals,2,1,Petr Korda,k148,petr-korda,Karol Kucera,k237,karol-kucera,61 64 16 62,3,1,19,13,0,0,1998-580-k148-k237
1998-580,Semi-Finals,2,2,Marcelo Rios,r286,marcelo-rios,Nicolas Escude,e140,nicolas-escude,61 63 62,3,0,18,6,0,0,1998-580-r286-e140
1998-580,Quarter-Finals,3,1,Karol Kucera,k237,karol-kucera,Pete Sampras,s402,pete-sampras,64 62 67(5) 63,3,1,24,16,0,1,1998-580-k237-s402
1998-580,Quarter-Finals,3,2,Petr Korda,k148,petr-korda,Jonas Bjorkman,b446,jonas-bjorkman,36 57 63 64 62,3,2,26,22,0,0,1998-580-k148-b446
1998-580,Quarter-Finals,3,3,Marcelo Rios,r286,marcelo-rios,Alberto Berasategui,b428,alberto-berasategui,67(6) 64 64 60,3,1,24,15,0,1,1998-580-r286-b428
1998-580,Quarter-Finals,3,4,Nicolas Escude,e140,nicolas-escude,Nicolas Kiefer,k316,nicolas-kiefer,46 36 64 61 62,3,2,25,19,0,0,1998-580-e140-k316
1998-580,Round of 16,4,1,Pete Sampras,s402,pete-sampras,Hicham Arazi,a226,hicham-arazi,76(9) 64 64,3,0,19,14,1,0,1998-580-s402-a226
1998-580,Round of 16,4,2,Jonas Bjorkman,b446,jonas-bjorkman,Byron Black,b397,byron-black,62 61 64,3,0,18,7,0,0,1998-580-b446-b397
1998-580,Round of 16,4,3,Petr Korda,k148,petr-korda,Cedric Pioline,p226,cedric-pioline,64 64 36 63,3,1,21,17,0,0,1998-580-k148-p226
1998-580,Round of 16,4,4,Marcelo Rios,r286,marcelo-rios,Lionel Roux,r280,lionel-roux,62 46 62 64,3,1,22,14,0,0,1998-580-r286-r280
1998-580,Round of 16,4,5,Alberto Berasategui,b428,alberto-berasategui,Andre Agassi,a092,andre-agassi,36 36 62 63 63,3,2,24,20,0,0,1998-580-b428-a092
1998-580,Round of 16,4,6,Nicolas Escude,e140,nicolas-escude,Todd Woodbridge,w136,todd-woodbridge,76(4) 63 62,3,0,19,11,1,0,1998-580-e140-w136
1998-580,Round of 16,4,7,Nicolas Kiefer,k316,nicolas-kiefer,Guillaume Raoux,r186,guillaume-raoux,63 64 75,3,0,19,12,0,0,1998-580-k316-r186
1998-580,Round of 16,4,8,Karol Kucera,k237,karol-kucera,Richard Fromberg,f164,richard-fromberg,62 36 62 75,3,1,22,15,0,0,1998-580-k237-f164
1998-580,Round of 32,5,1,Pete Sampras,s402,pete-sampras,Magnus Gustafsson,g182,magnus-gustafsson,75 63 64,3,0,19,12,0,0,1998-580-s402-g182
1998-580,Round of 32,5,2,Alberto Berasategui,b428,alberto-berasategui,Patrick Rafter,r255,patrick-rafter,67 76 62 76,3,1,26,21,2,1,1998-580-b428-r255
1998-580,Round of 32,5,3,Jonas Bjorkman,b446,jonas-bjorkman,Fabrice Santoro,s424,fabrice-santoro,75 63 64,3,0,19,12,0,0,1998-580-b446-s424
1998-580,Round of 32,5,4,Todd Woodbridge,w136,todd-woodbridge,Greg Rusedski,r237,greg-rusedski,76(5) 64 62,3,0,19,12,1,0,1998-580-w136-r237
1998-580,Round of 32,5,5,Petr Korda,k148,petr-korda,Vincent Spadea,s544,vincent-spadea,62 76(8) 62,3,0,19,10,1,0,1998-580-k148-s544
1998-580,Round of 32,5,6,Marcelo Rios,r286,marcelo-rios,Andrew Ilie,i052,andrew-ilie,62 63 62,3,0,18,7,0,0,1998-580-r286-i052
1998-580,Round of 32,5,7,Cedric Pioline,p226,cedric-pioline,Alex Corretja,c344,alex-corretja,62 61 64,3,0,18,7,0,0,1998-580-p226-c344
1998-580,Round of 32,5,8,Andre Agassi,a092,andre-agassi,Andrea Gaudenzi,g254,andrea-gaudenzi,62 62 60,3,0,18,4,0,0,1998-580-a092-g254
1998-580,Round of 32,5,9,Hicham Arazi,a226,hicham-arazi,Francisco Clavet,c252,francisco-clavet,46 64 36 62 61,3,2,25,19,0,0,1998-580-a226-c252
1998-580,Round of 32,5,10,Byron Black,b397,byron-black,Steve Campbell,c355,steve-campbell,64 60 62,3,0,18,6,0,0,1998-580-b397-c355
1998-580,Round of 32,5,11,Nicolas Escude,e140,nicolas-escude,Richey Reneberg,r016,richey-reneberg,16 67(0) 62 75 64,3,2,26,24,0,1,1998-580-e140-r016
1998-580,Round of 32,5,12,Richard Fromberg,f164,richard-fromberg,Sebastien Lareau,l226,sebastien-lareau,60 62 46 63,3,1,22,11,0,0,1998-580-f164-l226
1998-580,Round of 32,5,13,Nicolas Kiefer,k316,nicolas-kiefer,Jerome Golmard,g319,jerome-golmard,75 40 (RET),2,0,11,5,0,0,1998-580-k316-g319
1998-580,Round of 32,5,14,Karol Kucera,k237,karol-kucera,Daniel Nestor,n210,daniel-nestor,62 76(3) 61,3,0,19,9,1,0,1998-580-k237-n210
1998-580,Round of 32,5,15,Guillaume Raoux,r186,guillaume-raoux,Wayne Black,b499,wayne-black,63 62 75,3,0,19,10,0,0,1998-580-r186-b499
1998-580,Round of 32,5,16,Lionel Roux,r280,lionel-roux,Karim Alami,a203,karim-alami,76(2) 62 64,3,0,19,12,1,0,1998-580-r280-a203
1998-580,Round of 64,6,1,Pete Sampras,s402,pete-sampras,Davide Sanguinetti,s480,davide-sanguinetti,62 61 62,3,0,18,5,0,0,1998-580-s402-s480
1998-580,Round of 64,6,2,Patrick Rafter,r255,patrick-rafter,Todd Martin,m442,todd-martin,26 76(2) 67(4) 64 63,3,2,27,26,1,1,1998-580-r255-m442
1998-580,Round of 64,6,3,Guillaume Raoux,r186,guillaume-raoux,Michael Chang,c274,michael-chang,64 76(4) 76(5),3,0,20,16,2,0,1998-580-r186-c274
1998-580,Round of 64,6,4,Jonas Bjorkman,b446,jonas-bjorkman,Wayne Ferreira,f196,wayne-ferreira,67(3) 46 64 62 63,3,2,28,22,0,1,1998-580-b446-f196
1998-580,Round of 64,6,5,Greg Rusedski,r237,greg-rusedski,Jonathan Stark,s403,jonathan-stark,64 64 10 (RET),3,0,13,8,0,0,1998-580-r237-s403
1998-580,Round of 64,6,6,Petr Korda,k148,petr-korda,Scott Draper,d270,scott-draper,76(3) 63 63,3,0,19,12,1,0,1998-580-k148-d270
1998-580,Round of 64,6,7,Richard Fromberg,f164,richard-fromberg,Carlos Moya,m605,carlos-moya,46 64 76(2) 64,3,1,23,20,1,0,1998-580-f164-m605
1998-580,Round of 64,6,8,Marcelo Rios,r286,marcelo-rios,Thomas Enqvist,e113,thomas-enqvist,64 76(4) 46 64,3,1,23,20,1,0,1998-580-r286-e113
